archive,case_name,placement_method,seed,placements_member,board_id,support_policy,min_support_count,min_support_ratio,min_area_normalized_support,adjacency_support_weight,method,topology_candidate_pool_size,beam_width,beam_candidate_pool_size,beam_max_expansions_per_node,beam_max_layer_expansions,beam_diversity_bucket_limit,beam_min_expansions_per_parent,beam_unstable_min_expansions_per_parent,beam_unstable_layer_expansion_multiplier,beam_unstable_layer_expansion_bonus,runtime_ms,rectangle_count,rectangle_count_bin,candidate_unit_count,selected_unit_count,action_count,air_move_distance,cutting_length,pierce_count,lift_count,collision_penalty,boundary_penalty,stability_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,hard_penalty
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,361.2629159999994,26,021_050,187,66,120,10405.340461061971,18565.1,34,34,0.0,0.0,0.0,0,0.0,23,1124.3,10405.340461061971,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,340,all_edges,1,0.75,0.0,1.0,process_aware_beam_adaptive_polished,96,6,18,36,42,1,0,2,1.0,0,746.0160830000007,26,021_050,187,66,120,10405.340461061971,18565.1,34,34,0.0,0.0,0.0,0,0.0,23,1124.3,10405.340461061971,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,333,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,73.1750420000008,25,021_050,210,61,104,9234.042676436427,20748.8,37,38,0.0,0.0,0.0,0,0.0,7,1243.5,9234.042676436427,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,333,all_edges,1,0.75,0.0,1.0,process_local_search_multistart,96,,,,,,,,,,235.38354199999924,25,021_050,210,61,104,9234.042676436427,20748.8,37,38,0.0,0.0,0.0,0,0.0,7,1243.5,9234.042676436427,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,333,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,315.99237500000044,25,021_050,210,61,113,9945.141721645461,20748.800000000003,31,32,0.0,0.0,0.0,1,965.7951387328475,23,1727.0,10195.141721645461,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_greedy,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_greedy\seed_1000\placements.csv,333,all_edges,1,0.75,0.0,1.0,process_aware_beam_adaptive_polished,96,6,18,36,42,1,0,2,1.0,0,694.6867500000006,25,021_050,210,61,113,9945.141721645461,20748.800000000003,31,32,0.0,0.0,0.0,1,965.7951387328475,23,1727.0,10195.141721645461,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1000\placements.csv,341,all_edges,1,0.75,0.0,1.0,topology_process_aware,96,,,,,,,,,,214.3880840000012,32,021_050,232,82,207,12707.797726168294,21845.1,50,50,0.0,0.0,0.0,1,314.66807909287525,82,3513.5999999999995,12957.797726168294,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1000\placements.csv,341,all_edges,1,0.75,0.0,1.0,process_local_search_multistart,96,,,,,,,,,,411.32283399999994,32,021_050,232,82,207,12707.797726168294,21845.1,50,50,0.0,0.0,0.0,1,314.66807909287525,82,3513.5999999999995,12957.797726168294,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1000\placements.csv,341,all_edges,1,0.75,0.0,1.0,process_aware_beam,,6,18,36,42,1,0,2,1.0,0,570.5297500000004,32,021_050,232,82,163,11009.494508907976,21845.100000000002,41,41,0.0,0.0,0.0,2,2218.896364465366,45,2232.8,11509.494508907976,0.0
review_overnight_20260422.zip,review_t1_ind_a_5seed_300s__data1,baseline_pilot,seed_1000,review_overnight_20260422\review_t1_ind_a_5seed_300s\review_t1_ind_a_5seed_300s__data1\baseline_pilot\seed_1000\placements.csv,341,all_edges,1,0.75,0.0,1.0,process_aware_beam_adaptive_polished,96,6,18,36,42,1,0,2,1.0,0,377.553958,32,021_050,232,82,163,11009.494508907976,21845.100000000002,41,41,0.0,0.0,0.0,2,2218.896364465366,45,2232.8,11509.494508907976,0.0
