action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
12,cut,low_clearance,1577.8,655.0,1332.8,655.0,245.0,shared_edge:1384:top|2434:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,,,17,19
13,cut,low_clearance,1332.8,655.0,1305.8,655.0,27.0,shared_edge:1384:top|498:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,,,19,20
14,travel,low_clearance,1305.8,655.0,1305.8,628.0,27.0,shared_edge:1384:left|2808:right,,0.0,0.0,0.0,0,0.0,0,0.0,27.0,0.0,0,0,0,0,,,20,20
15,cut,low_clearance,1305.8,628.0,1305.8,317.0,311.0,shared_edge:1384:left|2808:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,,,20,22
16,cut,low_clearance,1305.8,317.0,1598.8,317.0,293.0,shared_edge:1384:bottom|2459:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1,0,0,,,22,24
17,travel,low_clearance,1598.8,317.0,1617.0,5.0,312.53038252304367,collinear_edge:1403:bottom|2459:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,312.53038252304367,0.0,1,1,0,0,,,24,24
18,cut,low_clearance,1617.0,5.0,977.0,5.0,640.0,collinear_edge:1403:bottom|2459:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,24,24
19,cut,low_clearance,977.0,5.0,331.0,5.0,646.0,collinear_edge:1048:bottom|2184:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,24,24
20,cut,low_clearance,331.0,5.0,331.0,326.0,321.0,shared_edge:2184:left|88:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,24,26
21,cut,low_clearance,331.0,326.0,331.0,626.0,300.0,shared_edge:569:left|746:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,26,28
22,cut,low_clearance,331.0,626.0,331.0,647.0,21.0,shared_edge:746:right|759:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,28,29
23,cut,low_clearance,331.0,647.0,5.0,647.0,326.0,shared_edge:1769:bottom|746:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,29,31
24,cut,low_clearance,5.0,647.0,5.0,1186.0,539.0,collinear_edge:1394:left|1769:left,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,31,33
25,cut,low_clearance,5.0,1186.0,320.0,1186.0,315.0,single:1394:top,1394:top,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,33,34
26,travel,low_clearance,320.0,1186.0,331.0,1210.0,26.400757564888174,collinear_edge:2433:top|646:top,,0.0,0.0,0.0,0,0.0,0,0.0,26.40075756488818,0.0,1,1,0,0,,,34,34
27,cut,low_clearance,331.0,1210.0,981.0,1210.0,650.0,collinear_edge:2433:top|646:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,34,36
28,cut,low_clearance,981.0,1210.0,981.0,955.0,255.0,shared_edge:1221:left|2433:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,36,38
29,travel,low_clearance,981.0,955.0,981.0,948.0,7.0,shared_edge:2433:bottom|2710:top,,0.0,0.0,0.0,0,0.0,0,0.0,7.0,0.0,1,1,0,0,,,38,38
30,cut,low_clearance,981.0,948.0,664.8,948.0,316.20000000000005,shared_edge:2433:bottom|2710:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,1,0,0,,,38,40
31,travel,low_clearance,664.8,948.0,654.0,948.0,10.799999999999955,shared_edge:2433:left|646:right,,0.0,0.0,0.0,0,0.0,0,0.0,10.799999999999955,0.0,1,1,0,0,,,40,40
32,cut,low_clearance,654.0,948.0,654.0,1210.0,262.0,shared_edge:2433:left|646:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1,2,0,0,,,40,42
33,travel,low_clearance_detour,654.0,1210.0,654.0,945.0,265.0,shared_edge:2710:left|759:right,,0.0,0.0,0.0,0,0.0,1,265.0,265.00000000000006,0.0,2,2,0,0,,,42,42
34,travel,low_clearance_detour,654.0,945.0,664.8,945.0,10.799999999999955,shared_edge:2710:left|759:right,,0.0,0.0,0.0,0,0.0,1,10.799999999999955,10.799999999999955,0.0,2,2,0,0,,,42,42
35,travel,low_clearance_detour,664.8,945.0,664.8,926.0,19.0,shared_edge:2710:left|759:right,,0.0,0.0,0.0,0,0.0,1,19.0,19.0,0.0,2,2,0,0,,,42,42
36,cut,low_clearance,664.8,926.0,664.8,655.0,271.0,shared_edge:2710:left|759:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,42,44
37,travel,low_clearance,664.8,655.0,664.8,628.0,27.0,shared_edge:2467:left|759:right,,0.0,0.0,0.0,0,0.0,0,0.0,27.0,0.0,2,2,0,0,,,44,44
38,cut,low_clearance,664.8,628.0,664.8,626.0,2.0,shared_edge:2467:left|759:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,44,45
39,cut,low_clearance,664.8,626.0,664.8,326.0,300.0,shared_edge:2467:left|569:right,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,45,46
40,travel,low_clearance,664.8,326.0,657.0,326.0,7.7999999999999545,shared_edge:2184:top|569:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,7.7999999999999545,0.0,2,2,0,0,,,46,46
41,cut,low_clearance,657.0,326.0,331.0,326.0,326.0,shared_edge:2184:top|569:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2,2,0,0,,,46,48
