action_index,action_type,travel_mode,start_x,start_y,end_x,end_y,length,cutting_unit_id,segment_id,low_clearance_collision_penalty,collision_penalty,boundary_penalty,safe_lift_count,safe_lift_distance,detour_count,detour_distance,travel_mode_cost,stability_penalty_delta,released_parts_before,released_parts_after,unstable_parts_before,unstable_parts_after,unstable_part_ids_before,unstable_part_ids_after,processed_segments_before,processed_segments_after
91,travel,low_clearance,1254.2,1168.0,1254.2,905.0,263.0,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,263.0,0.0,18,18,0,0,,,102,102
92,cut,low_clearance,1254.2,905.0,943.5,905.0,310.70000000000005,shared_edge:252:bottom|45:top,,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,18,20,0,0,,,102,104
93,travel,low_clearance,943.5,905.0,946.5,905.0,3.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,20,20,0,0,,,104,104
94,travel,low_clearance,946.5,905.0,974.5,905.0,28.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,28.0,0.0,20,20,0,0,,,104,104
95,travel,low_clearance,974.5,905.0,1230.5,905.0,256.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,256.0,0.0,20,20,0,0,,,104,104
96,travel,low_clearance,1230.5,905.0,1254.2,905.0,23.700000000000045,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,23.700000000000273,0.0,20,20,0,0,,,104,104
97,travel,low_clearance,1254.2,905.0,1254.2,902.0,3.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0.0,20,20,0,0,,,104,104
98,travel,low_clearance,1254.2,902.0,1254.2,896.0,6.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0.0,20,20,0,0,,,104,104
99,travel,low_clearance,1254.2,896.0,1254.2,894.0,2.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,2.0,0.0,20,20,0,0,,,104,104
100,travel,low_clearance,1254.2,894.0,1254.2,888.0,6.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0.0,20,20,0,0,,,104,104
101,travel,low_clearance,1254.2,888.0,1254.2,878.0,10.0,shared_edge:1056:top|2259:bottom,,0.0,0.0,0.0,0,0.0,0,0.0,10.0,0.0,20,20,0,0,,,104,104
